Customer_Type,Type_of_Travel,Class,Departure_Delay,Arrival_Delay,Ease_of_Online_Booking,On_board_Service,Seat_Comfort,Cleanliness,Food_and_Drink,In_flight_Service,In_flight_Wifi_Service,In_flight_Entertainment,Baggage_Handling,Satisfaction
0,0,0,42.0,96.0,2,4,5,5,5,4.0,2,5,4.0,0
0,0,0,0.0,0.0,4,3,2,5,5,4.0,4,5,5.0,0
0,0,1,14.0,14.0,5,5,5,5,5,5.0,5,5,4.0,1
1,0,0,0.0,0.0,2,5,4,3,5,5.0,2,5,5.0,1
0,0,0,0.0,0.0,3,4,5,5,5,4.0,3,5,5.0,0
1,0,0,13.0,7.0,2,4,4,4,5,4.0,2,4,4.0,1
1,0,0,33.0,29.0,5,5,5,5,2,5.0,5,5,5.0,1
0,0,0,0.0,0.0,0,3,4,4,4,4.0,0,4,5.0,1
1,0,0,43.0,43.0,0,1,4,3,4,3.5396954922943435,0,1,3.5305437342478205,1
1,0,0,0.0,0.0,2,4,4,3,4,4.0,2,4,4.0,1
1,0,0,0.0,0.0,1,5,4,4,4,5.0,1,5,4.0,1
1,0,0,0.0,3.0,4,4,5,5,3,4.0,4,4,4.0,1
1,0,0,25.0,22.0,1,4,4,5,4,4.0,1,4,4.0,1
1,0,0,0.0,0.0,3,5,4,3,5,5.0,3,5,5.0,1
1,0,0,27.0,30.0,2,5,5,3,4,5.0,3,5,5.0,1
1,0,0,0.0,3.0,3,4,5,5,5,4.0,3,4,4.0,1
1,0,0,44.0,26.0,1,4,4,4,3,4.0,0,4,4.0,1
1,0,0,14.0,6.0,4,4,5,3,3,4.0,4,4,4.0,1
0,0,0,0.0,0.0,1,5,5,5,5,4.0,5,5,5.0,1
1,0,0,0.0,0.0,3,5,5,3,4,5.0,3,5,5.0,1
1,0,0,0.0,0.0,0,5,4,3,4,5.0,0,5,5.0,1
1,0,0,34.0,31.0,5,4,4,4,3,4.0,5,4,4.0,1
1,0,0,70.0,66.0,3,4,4,3,3,4.0,3,4,4.0,1
1,0,0,13.0,16.0,4,5,5,3,5,5.0,4,5,4.0,1
1,0,0,0.0,0.0,1,5,4,5,5,5.0,1,5,4.0,1
1,0,0,0.0,0.0,0,2,4,3,4,2.0,0,2,2.0,1
1,0,0,59.0,51.0,2,4,4,4,2,4.0,2,4,4.0,1
1,0,0,0.0,0.0,4,4,4,5,3,4.0,4,4,4.0,1
1,0,0,0.0,0.0,3,4,4,3,3,4.0,3,4,4.0,1
0,0,0,0.0,0.0,2,5,1,1,1,5.0,2,1,5.0,0
1,0,0,0.0,0.0,4,4,5,4,2,4.0,4,4,4.0,1
1,0,0,0.0,0.0,3,5,5,3,3,5.0,3,5,5.0,1
1,0,0,0.0,31.0,5,4,5,3,3,4.0,5,4,4.0,1
1,0,0,0.0,0.0,4,4,5,5,2,4.0,4,4,5.0,1
1,0,0,3.0,5.0,1,3,4,5,2,3.0,1,3,4.0,1
1,0,0,0.0,0.0,5,5,5,5,4,5.0,5,5,5.0,1
1,0,0,0.0,3.0,5,3,3,3,1,3.0,3,3,3.0,0
0,0,0,0.0,1.0,2,3,3,3,3,4.0,2,3,4.0,0
0,0,0,0.0,0.0,4,4,2,1,1,4.0,4,1,5.0,1
0,0,1,0.0,0.0,1,3,4,5,5,5.0,0,5,5.0,1
1,0,0,0.0,4.0,4,5,4,5,2,5.0,4,5,5.0,1
1,0,0,0.0,0.0,5,4,4,3,4,4.0,5,4,4.0,1
1,0,0,0.0,0.0,5,4,4,4,5,4.0,3,4,4.0,1
1,0,0,0.0,0.0,4,2,3,2,2,2.0,4,2,4.0,0
1,0,0,48.0,55.0,2,3,2,4,3,3.0,3,3,3.0,0
0,0,0,0.0,0.0,1,4,4,4,4,4.0,2,4,5.0,0
1,0,0,0.0,0.0,4,1,2,1,1,4.0,2,1,4.0,0
1,0,0,0.0,0.0,5,2,2,1,1,2.0,2,2,2.0,0
1,0,0,39.0,45.0,5,1,4,2,4,3.5396954922943435,1,1,3.5305437342478205,0
1,0,0,0.0,0.0,1,2,4,1,1,2.0,2,2,2.0,0
1,0,0,1.0,0.0,0,4,5,4,2,4.0,0,4,2.0,1
1,0,0,0.0,0.0,2,1,4,2,2,3.5396954922943435,2,1,2.0,0
1,0,0,0.0,0.0,4,1,3,3,1,3.5396954922943435,2,1,2.0,0
1,0,0,0.0,2.0,0,2,5,3,2,2.0,0,2,2.0,1
0,0,0,0.0,0.0,4,1,5,2,2,3.0,4,2,4.0,0
1,0,0,0.0,0.0,2,4,2,4,5,4.0,1,4,3.5305437342478205,0
1,0,0,0.0,0.0,1,5,4,5,3,5.0,1,5,4.0,1
1,0,0,0.0,5.0,5,5,5,4,4,5.0,5,5,5.0,1
1,0,0,0.0,1.0,3,4,4,4,4,4.0,5,4,4.0,1
1,0,0,88.0,85.0,2,1,4,2,2,3.5396954922943435,3,1,3.0,0
0,0,0,0.0,0.0,4,3,4,4,4,5.0,3,4,4.0,0
1,0,0,7.0,50.0,4,5,5,4,4,5.0,4,5,5.0,1
0,0,0,0.0,0.0,2,5,2,2,2,5.0,1,2,5.0,0
1,0,0,2.0,0.0,4,4,4,3,4,4.0,4,4,4.0,1
1,0,0,0.0,0.0,0,1,4,5,5,3.5396954922943435,0,1,3.5305437342478205,1
1,0,0,0.0,2.0,1,4,4,4,1,4.0,4,4,4.0,0
0,0,0,0.0,0.0,1,2,3,3,3,3.0,1,3,4.0,0
1,0,0,0.0,0.0,3,1,4,4,3,3.5396954922943435,4,1,4.0,0
1,1,0,6.0,16.0,2,2,4,4,2,2.0,2,2,2.0,0
1,1,0,74.0,76.0,3,1,2,2,2,4.0,3,2,3.5305437342478205,0
1,1,0,0.0,0.0,0,1,4,4,5,3.5396954922943435,1,1,3.5305437342478205,0
1,1,0,0.0,0.0,2,1,5,4,3,3.5396954922943435,2,1,3.5305437342478205,0
1,1,0,0.0,0.0,4,2,5,4,3,2.0,4,2,2.0,0
1,1,0,24.0,23.0,3,3,3,3,3,5.0,3,3,5.0,0
1,1,0,80.0,71.0,2,2,3,3,5,2.0,2,2,2.0,0
1,1,0,0.0,0.0,1,2,1,2,3,2.0,1,2,3.0,0
1,1,0,0.0,0.0,3,5,5,5,4,5.0,3,5,5.0,0
1,1,0,0.0,0.0,4,1,3,1,5,3.5396954922943435,3,1,3.5305437342478205,0
1,1,0,6.0,7.0,4,2,5,4,3,2.0,4,2,4.0,0
1,1,0,0.0,0.0,4,1,5,3,4,3.5396954922943435,1,1,3.5305437342478205,0
1,1,0,0.0,0.0,5,3,5,5,5,5.0,5,5,4.0,1
1,1,0,0.0,0.0,3,3,5,5,5,3.5396954922943435,3,5,2.0,0
1,1,0,0.0,0.0,0,3,4,5,4,3.0,1,3,3.0,0
1,1,0,27.0,32.0,5,3,4,4,3,3.0,5,3,3.0,1
1,0,0,0.0,0.0,4,5,5,4,4,5.0,4,5,5.0,1
1,0,0,0.0,0.0,0,3,4,4,3,3.0,0,3,3.0,1
1,0,0,7.0,8.0,1,5,5,5,5,5.0,1,5,5.0,1
1,0,0,0.0,0.0,4,5,5,5,5,5.0,4,5,5.0,1
0,0,0,0.0,0.0,4,5,3,3,3,4.0,4,3,5.0,0
1,0,0,0.0,0.0,2,5,4,5,5,4.0,2,5,4.0,1
0,0,0,0.0,0.0,5,5,4,4,4,5.0,5,4,5.0,1
1,0,0,0.0,0.0,0,1,5,3,4,3.5396954922943435,0,1,3.5305437342478205,1
1,0,0,0.0,0.0,4,4,4,4,2,4.0,4,4,4.0,1
1,0,0,26.0,18.0,1,5,4,5,2,5.0,1,5,5.0,1
1,0,0,51.0,34.0,5,5,5,3,4,5.0,5,5,5.0,1
1,0,0,1.0,1.0,5,5,5,3,2,5.0,5,5,5.0,1
1,0,0,0.0,18.0,5,5,4,5,3,5.0,5,5,5.0,1
1,0,0,0.0,0.0,5,5,4,4,5,5.0,5,5,4.0,1
1,0,0,0.0,10.0,1,4,4,5,2,4.0,1,4,5.0,1
1,0,0,0.0,0.0,0,1,5,5,3,3.5396954922943435,0,1,2.0,1
1,0,0,0.0,0.0,3,4,5,4,5,4.0,3,4,4.0,1
1,0,0,0.0,1.0,1,4,5,3,2,4.0,1,4,4.0,1
1,0,0,22.0,12.0,1,5,4,3,3,5.0,1,5,5.0,1
1,0,0,0.0,0.0,5,4,4,4,4,4.0,5,4,5.0,1
1,0,0,0.0,0.0,1,4,5,5,5,5.0,1,5,4.0,1
1,0,0,0.0,0.0,3,4,4,3,5,4.0,3,4,4.0,1
1,0,0,0.0,0.0,5,4,5,5,4,4.0,5,4,4.0,1
1,0,0,0.0,0.0,5,4,4,5,3,4.0,5,4,5.0,1
1,0,0,0.0,15.0,0,3,5,4,2,3.0,0,3,3.0,1
1,0,0,0.0,0.0,3,5,4,4,5,5.0,3,5,4.0,1
1,0,0,0.0,0.0,1,4,5,4,4,4.0,1,4,4.0,1
0,0,0,22.0,20.0,1,5,3,3,3,4.0,1,3,5.0,0
1,0,0,0.0,0.0,0,2,5,5,3,2.0,0,2,2.0,1
1,0,0,0.0,0.0,1,5,5,4,5,5.0,1,5,5.0,1
1,0,0,22.0,19.0,3,4,5,3,2,4.0,3,4,5.0,1
1,0,0,63.0,73.0,3,5,5,5,3,5.0,3,5,5.0,1
1,0,0,0.0,0.0,1,4,4,5,3,4.0,4,4,5.0,1
0,0,0,0.0,11.0,4,5,1,1,1,5.0,4,1,4.0,0
0,0,0,0.0,0.0,4,4,1,1,1,4.0,4,1,5.0,1
1,0,0,0.0,0.0,1,3,5,5,5,5.0,1,5,4.0,1
1,0,0,0.0,0.0,5,5,5,3,3,5.0,5,5,4.0,1
1,0,0,5.0,1.0,0,3,4,5,2,3.0,0,3,3.0,1
1,0,0,14.0,11.0,0,4,5,4,5,4.0,0,4,4.0,1
1,0,0,15.0,23.0,1,4,5,5,3,4.0,1,4,4.0,1
0,0,0,0.0,0.0,0,4,2,2,2,4.0,0,2,4.0,1
1,0,0,19.0,16.0,4,4,5,5,4,4.0,4,4,4.0,1
0,0,1,0.0,1.0,2,3,2,2,2,5.0,2,2,4.0,0
1,0,0,0.0,2.0,1,4,4,4,4,4.0,1,4,4.0,1
1,0,0,0.0,0.0,3,5,5,3,2,5.0,3,5,5.0,1
1,0,0,3.0,21.0,1,4,4,4,3,4.0,1,4,4.0,1
1,0,0,0.0,0.0,0,3,5,4,2,3.0,0,3,3.0,1
0,0,0,0.0,0.0,3,5,4,4,4,4.0,3,4,5.0,0
1,0,0,0.0,4.0,4,4,4,3,5,4.0,4,4,4.0,1
1,0,0,0.0,0.0,5,5,5,5,3,5.0,5,5,5.0,1
1,0,0,9.0,0.0,1,4,5,3,2,4.0,1,4,5.0,1
1,0,0,0.0,0.0,5,4,5,3,3,4.0,5,4,5.0,1
1,0,0,0.0,0.0,4,5,5,3,3,5.0,2,5,5.0,1
1,0,0,0.0,0.0,2,4,4,5,4,4.0,2,4,4.0,1
1,0,0,16.0,3.0,1,4,4,4,2,4.0,1,4,4.0,1
1,0,0,37.0,32.0,1,1,4,3,4,3.5396954922943435,0,1,3.5305437342478205,1
1,0,0,0.0,4.0,4,5,4,3,5,5.0,4,5,4.0,1
1,0,0,0.0,0.0,1,4,4,3,4,4.0,1,4,4.0,1
1,0,0,20.0,9.0,0,2,5,5,2,2.0,0,2,2.0,1
1,0,0,0.0,0.0,4,4,4,3,4,4.0,4,4,5.0,1
1,0,0,0.0,0.0,1,4,5,3,4,4.0,1,4,4.0,1
1,0,0,0.0,0.0,1,4,4,3,2,4.0,1,4,4.0,1
1,0,0,0.0,0.0,3,5,4,3,3,5.0,3,5,4.0,1
0,0,0,15.0,32.0,2,3,4,4,4,4.0,2,4,5.0,0
1,0,0,0.0,0.0,3,4,5,3,4,4.0,3,4,4.0,1
1,0,0,0.0,0.0,5,3,4,4,2,3.0,5,3,5.0,1
0,0,0,0.0,0.0,5,4,3,3,3,4.0,4,3,5.0,1
1,0,0,0.0,0.0,5,3,5,4,4,3.0,5,3,3.0,1
1,0,0,0.0,0.0,0,4,4,5,5,4.0,0,4,4.0,1
0,0,1,0.0,0.0,2,5,4,4,4,5.0,2,4,5.0,0
1,0,0,0.0,0.0,2,5,4,4,5,5.0,2,5,5.0,1
1,0,0,0.0,4.0,1,5,5,4,5,5.0,1,5,5.0,1
0,0,0,0.0,0.0,2,5,1,1,1,4.0,2,1,5.0,0
1,0,0,0.0,18.0,1,4,5,5,4,4.0,1,4,5.0,1
1,0,0,0.0,1.0,3,3,5,3,4,3.0,3,3,4.0,1
1,0,0,3.0,0.0,5,5,4,4,3,5.0,4,5,5.0,1
1,0,0,61.0,58.0,2,5,5,4,4,4.0,2,4,5.0,1
1,0,0,0.0,0.0,5,4,5,5,5,4.0,5,4,4.0,1
0,0,0,6.0,1.0,4,3,2,2,2,5.0,4,2,4.0,0
1,0,0,0.0,0.0,3,5,5,4,4,5.0,3,5,4.0,1
1,0,0,0.0,0.0,5,4,4,4,4,4.0,5,4,4.0,1
1,0,0,0.0,0.0,0,1,5,4,3,3.5396954922943435,0,1,3.5305437342478205,1
1,0,0,7.0,9.0,0,2,4,5,2,2.0,0,2,2.0,1
1,0,0,0.0,0.0,4,4,4,5,4,4.0,4,4,4.0,1
0,0,0,0.0,0.0,3,3,1,5,5,4.0,3,5,4.0,0
0,0,0,0.0,0.0,3,5,4,4,4,5.0,3,4,5.0,0
1,0,0,31.0,22.0,0,1,4,4,3,3.5396954922943435,0,1,3.5305437342478205,1
0,0,1,0.0,0.0,4,5,4,4,4,4.0,4,4,4.0,1
1,0,0,0.0,0.0,4,5,5,3,2,5.0,4,5,5.0,1
1,0,0,58.0,53.0,5,5,4,3,5,5.0,5,5,5.0,1
1,0,0,9.0,10.0,5,5,5,5,5,5.0,5,5,5.0,1
1,0,0,1.0,0.0,0,5,4,5,4,5.0,0,5,5.0,1
0,0,0,0.0,0.0,2,5,2,2,2,4.0,2,2,4.0,0
1,0,0,0.0,0.0,5,3,3,3,3,4.0,5,3,5.0,1
0,0,0,13.0,14.0,4,5,3,3,3,4.0,4,3,4.0,0
1,0,0,0.0,10.0,5,4,5,4,3,4.0,5,4,4.0,1
0,0,0,0.0,0.0,3,4,4,3,3,4.0,3,3,4.0,0
1,0,0,0.0,0.0,4,5,5,4,4,4.0,4,4,5.0,1
1,0,0,38.0,33.0,0,5,4,3,4,5.0,0,5,4.0,1
1,0,0,0.0,0.0,0,3,5,5,3,3.0,0,3,3.0,1
1,0,0,0.0,0.0,4,4,4,5,2,4.0,4,4,4.0,1
1,0,0,0.0,0.0,5,4,5,4,5,4.0,5,4,4.0,1
1,0,0,0.0,10.0,2,4,4,4,5,4.0,2,4,5.0,1
1,0,0,0.0,0.0,2,3,5,5,5,4.0,2,5,4.0,1
1,0,0,0.0,4.0,5,4,5,4,4,4.0,5,4,4.0,1
1,0,0,15.0,23.0,3,5,5,4,4,4.0,3,4,5.0,1
1,0,0,0.0,0.0,3,4,4,5,5,4.0,3,4,5.0,1
1,0,0,25.0,17.0,4,3,4,5,5,5.0,4,5,4.0,1
0,0,0,80.0,76.0,4,4,5,5,5,4.0,4,5,4.0,1
0,0,0,0.0,0.0,4,5,4,4,4,4.0,4,4,4.0,1
1,0,0,0.0,0.0,1,2,1,1,1,3.0,1,1,3.0,0
1,0,0,19.0,18.0,2,4,4,3,2,4.0,4,4,4.0,1
1,0,0,0.0,0.0,0,2,4,5,2,2.0,0,2,2.0,1
1,0,0,0.0,0.0,4,4,5,3,5,4.0,4,4,4.0,1
1,0,0,0.0,14.0,1,4,5,3,5,4.0,1,4,4.0,1
0,0,0,29.0,24.0,1,4,3,3,3,4.0,1,3,5.0,0
1,0,0,9.0,3.0,3,5,5,3,3,5.0,3,5,5.0,1
0,0,0,0.0,0.0,3,3,3,4,4,4.0,3,4,3.0,0
1,0,0,0.0,0.0,4,4,5,4,4,4.0,4,4,4.0,1
0,0,0,0.0,0.0,5,5,4,4,4,5.0,5,4,4.0,1
0,0,0,0.0,0.0,2,3,3,3,3,5.0,2,3,5.0,0
1,0,0,0.0,0.0,5,4,5,4,4,4.0,5,4,4.0,1
1,0,0,40.0,35.0,4,4,5,3,4,4.0,4,4,4.0,1
1,0,0,0.0,0.0,5,4,4,3,3,4.0,5,4,4.0,1
1,0,0,11.0,12.0,3,5,4,5,4,5.0,3,5,4.0,1
0,0,0,47.0,57.0,4,5,1,5,5,5.0,4,5,4.0,1
0,0,0,0.0,2.0,2,3,2,4,4,5.0,2,4,4.0,0
1,0,0,0.0,0.0,1,5,4,4,5,5.0,1,5,4.0,1
0,0,0,0.0,1.0,1,3,2,2,2,4.0,1,2,4.0,0
1,0,0,0.0,0.0,4,4,4,3,2,4.0,1,4,5.0,1
1,0,0,0.0,0.0,0,1,5,4,4,3.5396954922943435,0,1,3.5305437342478205,1
1,0,0,36.0,37.0,1,5,4,4,3,5.0,1,5,5.0,1
1,0,0,0.0,0.0,4,5,5,5,3,5.0,1,5,5.0,1
1,0,0,0.0,2.0,3,4,4,5,2,4.0,3,4,4.0,1
1,0,0,10.0,12.0,0,2,5,3,3,2.0,0,2,3.0,1
0,0,0,0.0,0.0,1,5,3,3,3,5.0,1,3,4.0,0
1,0,0,0.0,0.0,2,5,4,5,4,5.0,2,5,5.0,1
1,0,0,0.0,0.0,1,5,4,3,5,5.0,1,5,4.0,1
1,0,0,36.0,22.0,5,5,4,5,3,5.0,5,5,5.0,1
1,0,0,25.0,23.0,1,4,5,5,2,4.0,1,4,4.0,1
1,0,0,1.0,8.0,3,5,5,3,4,5.0,2,5,5.0,1
1,0,0,0.0,0.0,1,5,4,5,2,5.0,1,5,4.0,1
1,0,0,0.0,2.0,5,5,4,4,5,5.0,5,5,4.0,1
1,0,0,0.0,0.0,0,3,4,4,2,3.0,0,3,3.0,1
1,0,0,0.0,0.0,1,5,5,3,4,5.0,1,5,5.0,1
0,0,1,0.0,0.0,4,5,4,4,4,4.0,4,4,5.0,0
1,0,0,0.0,0.0,3,5,4,4,4,5.0,3,5,5.0,1
1,0,0,20.0,26.0,1,5,5,5,3,5.0,1,5,5.0,1
1,0,0,0.0,0.0,4,2,4,3,2,2.0,3,2,3.0,0
0,0,0,3.0,21.0,4,4,3,3,3,4.0,4,3,4.0,1
1,0,0,0.0,0.0,2,3,5,5,5,5.0,4,5,4.0,1
1,0,0,0.0,12.0,2,4,4,4,4,4.0,2,4,4.0,1
1,0,0,1.0,5.0,3,5,4,5,5,4.0,3,5,4.0,1
1,0,0,0.0,0.0,5,5,4,4,3,5.0,5,5,4.0,1
1,0,0,8.0,12.0,2,5,4,3,2,5.0,4,5,5.0,1
1,0,0,0.0,0.0,5,5,5,4,3,5.0,5,5,5.0,1
0,0,0,0.0,0.0,3,3,2,2,2,4.0,3,2,5.0,0
1,0,0,0.0,0.0,0,2,5,5,4,2.0,0,2,2.0,1
1,0,0,10.0,19.0,1,2,3,3,2,2.0,1,2,3.5305437342478205,0
0,0,0,0.0,0.0,0,4,5,5,5,5.0,0,5,5.0,1
1,0,0,0.0,0.0,5,5,5,3,2,5.0,5,5,5.0,1
1,0,0,24.0,21.0,3,5,5,3,5,5.0,3,5,4.0,1
1,0,0,0.0,0.0,3,3,5,5,5,5.0,3,5,4.0,1
1,0,0,0.0,0.0,4,5,5,3,4,5.0,4,5,5.0,1
0,0,0,0.0,0.0,2,3,1,1,1,5.0,2,1,4.0,0
1,0,0,0.0,0.0,2,4,4,3,2,4.0,2,4,4.0,1
1,0,0,101.0,98.0,1,4,5,3,5,4.0,1,4,4.0,1
1,0,0,22.0,17.0,0,2,4,4,5,2.0,0,2,2.0,1
1,0,0,28.0,14.0,2,5,4,3,5,5.0,2,5,5.0,1
1,0,0,0.0,0.0,5,4,4,5,3,4.0,5,4,4.0,1
0,0,0,0.0,0.0,3,5,3,3,3,5.0,3,3,4.0,0
1,0,0,0.0,0.0,3,5,5,3,5,5.0,3,5,5.0,1
1,0,0,0.0,0.0,0,4,4,3,5,4.0,0,4,4.0,1
1,0,0,0.0,1.0,3,4,4,5,2,4.0,3,4,5.0,1
1,0,0,0.0,0.0,5,4,4,5,4,4.0,5,4,5.0,1
0,0,0,1.0,0.0,5,4,3,3,3,5.0,5,3,5.0,1
0,0,0,0.0,0.0,4,5,1,1,1,4.0,4,1,4.0,1
1,0,0,0.0,0.0,5,4,5,5,2,4.0,5,4,4.0,1
1,0,0,25.0,16.0,4,5,5,5,4,5.0,4,5,5.0,1
1,0,0,0.0,0.0,0,3,5,4,4,3.0,0,3,3.0,1
1,0,0,0.0,0.0,3,3,4,4,1,3.0,3,3,3.0,0
1,0,0,0.0,3.0,1,4,5,3,2,4.0,1,4,5.0,1
1,0,0,11.0,20.0,2,5,5,3,3,5.0,2,5,5.0,1
1,0,0,0.0,0.0,0,5,4,5,5,5.0,0,5,5.0,1
1,0,0,0.0,0.0,4,4,5,3,3,4.0,4,4,4.0,1
1,0,0,0.0,0.0,0,3,4,4,5,3.0,0,3,3.0,1
1,0,0,45.0,62.0,4,5,5,3,2,5.0,4,5,5.0,1
0,0,1,0.0,0.0,3,5,2,2,2,5.0,3,2,4.0,0
0,0,0,0.0,31.0,2,3,4,4,4,4.0,3,4,4.0,0
1,0,0,0.0,0.0,5,2,4,5,4,2.0,4,2,2.0,1
1,0,0,112.0,119.0,4,5,4,4,3,5.0,4,5,5.0,1
0,0,1,0.0,0.0,0,4,5,2,2,4.0,1,2,4.0,0
0,0,0,0.0,0.0,4,3,2,2,2,5.0,4,2,4.0,1
1,0,0,0.0,0.0,1,5,5,5,5,5.0,1,5,5.0,1
0,0,0,0.0,0.0,4,3,3,3,3,5.0,4,3,4.0,0
1,0,0,0.0,5.0,2,2,4,1,5,2.0,2,2,2.0,0
1,0,0,21.0,14.0,1,4,5,4,5,4.0,1,4,4.0,1
1,0,0,0.0,1.0,5,4,4,4,5,4.0,5,4,4.0,1
1,0,0,0.0,0.0,5,4,4,3,5,4.0,5,4,5.0,1
1,0,0,0.0,0.0,3,4,4,3,5,4.0,3,4,5.0,1
1,0,0,0.0,0.0,4,5,4,4,5,5.0,4,5,5.0,1
1,0,0,0.0,0.0,4,4,5,5,3,4.0,4,4,4.0,1
1,0,0,0.0,0.0,1,5,4,5,3,5.0,1,5,5.0,1
0,0,0,0.0,0.0,3,5,2,4,4,5.0,3,4,4.0,0
1,0,0,0.0,0.0,0,1,5,4,5,3.5396954922943435,0,1,3.5305437342478205,1
1,0,0,0.0,0.0,3,4,4,4,3,4.0,3,4,5.0,1
0,0,0,0.0,10.0,1,1,5,5,5,4.0,1,5,4.0,0
0,0,1,0.0,0.0,1,4,4,4,4,4.0,1,4,5.0,0
1,0,0,0.0,16.0,4,4,4,3,5,4.0,4,4,4.0,1
1,0,0,0.0,0.0,2,4,5,5,2,4.0,4,4,4.0,1
1,0,0,47.0,49.0,5,5,4,4,2,5.0,5,5,5.0,1
1,0,0,0.0,0.0,3,5,4,5,4,5.0,3,5,4.0,1
1,0,0,0.0,0.0,2,4,5,3,2,4.0,2,4,4.0,1
0,0,1,0.0,0.0,1,3,2,4,4,4.0,1,4,4.0,0
1,0,0,0.0,0.0,4,4,5,5,4,4.0,1,4,4.0,1
1,0,0,46.0,60.0,3,4,5,5,3,4.0,4,4,4.0,1
1,0,0,0.0,0.0,4,1,4,1,3,3.5396954922943435,3,1,3.0,0
0,0,0,9.0,8.0,2,3,1,1,1,4.0,2,1,4.0,0
1,0,0,3.0,0.0,1,4,2,1,1,3.0,2,1,4.0,0
1,0,0,0.0,0.0,4,2,3,1,5,2.0,2,2,2.0,0
0,0,0,0.0,0.0,4,4,1,1,1,4.0,4,1,5.0,0
1,0,0,0.0,0.0,5,5,4,4,4,4.0,3,4,4.0,1
1,0,0,0.0,0.0,1,4,4,4,2,4.0,1,4,4.0,1
1,0,0,0.0,0.0,0,4,5,4,5,4.0,0,4,4.0,1
0,0,0,0.0,0.0,2,4,1,1,1,5.0,2,1,5.0,0
0,0,0,0.0,0.0,3,3,5,5,5,4.0,2,5,4.0,0
1,0,0,0.0,1.0,2,5,4,3,3,5.0,1,5,5.0,1
1,0,0,212.0,208.0,5,4,4,4,4,4.0,5,4,4.0,1
0,0,1,0.0,0.0,1,5,1,3,3,4.0,1,3,4.0,0
0,0,1,0.0,0.0,1,4,4,4,4,4.0,1,4,4.0,0
1,0,0,11.0,7.0,4,5,5,3,3,5.0,4,5,5.0,1
1,0,0,33.0,35.0,2,3,3,0,0,3.0,3,0,4.0,0
1,0,0,8.0,8.0,4,4,4,3,4,4.0,4,4,4.0,1
1,0,0,0.0,0.0,2,3,5,3,4,3.0,2,3,3.0,1
0,0,1,0.0,0.0,2,3,1,1,1,4.0,2,1,5.0,0
1,0,0,6.0,0.0,4,5,4,4,3,5.0,4,5,4.0,1
0,0,0,15.0,43.0,2,5,4,4,4,4.0,2,4,4.0,0
1,0,0,0.0,0.0,1,3,4,3,2,3.0,0,3,3.0,1
1,0,0,0.0,0.0,1,5,3,2,2,5.0,3,5,3.0,0
1,0,0,0.0,0.0,1,5,4,3,2,5.0,1,5,4.0,1
0,0,0,0.0,0.0,4,3,4,4,4,4.0,4,4,5.0,1
1,0,0,0.0,0.0,4,3,3,4,3,3.0,1,3,3.5305437342478205,0
1,0,0,0.0,5.0,4,5,5,5,4,5.0,4,5,4.0,1
1,0,0,116.0,135.0,4,4,4,4,4,4.0,4,5,5.0,1
1,0,0,134.0,129.0,4,2,5,5,5,4.0,4,4,5.0,1
1,0,0,0.0,0.0,4,4,4,5,2,4.0,4,4,5.0,1
1,0,0,0.0,0.0,3,2,3,4,2,2.0,2,2,2.0,0
0,0,0,0.0,0.0,4,5,3,3,3,5.0,4,3,4.0,0
1,0,0,31.0,47.0,4,5,5,4,2,5.0,4,5,5.0,1
0,0,0,78.0,73.0,2,2,1,1,1,4.0,2,1,4.0,0
1,0,0,0.0,0.0,2,5,5,4,2,5.0,2,5,5.0,1
0,0,0,0.0,0.0,2,3,2,4,4,5.0,2,4,4.0,0
0,0,0,0.0,10.0,2,2,1,1,1,4.0,2,1,3.0,0
1,0,0,0.0,0.0,1,5,4,4,2,5.0,1,5,5.0,1
0,0,0,0.0,0.0,3,3,5,5,5,5.0,2,5,4.0,0
1,0,0,5.0,4.0,2,5,4,5,3,5.0,2,5,5.0,1
0,0,0,0.0,0.0,3,3,5,5,5,5.0,3,5,4.0,0
1,0,0,0.0,0.0,4,1,2,4,1,3.5396954922943435,2,1,2.0,0
0,0,1,0.0,0.0,0,5,3,3,3,5.0,1,3,4.0,0
1,0,0,0.0,0.0,3,3,3,2,2,3.0,3,3,3.0,0
1,0,0,0.0,3.0,4,5,4,4,3,5.0,4,5,4.0,1
0,0,1,0.0,0.0,4,2,5,5,5,4.0,4,5,4.0,0
0,0,0,63.0,60.0,2,3,3,3,3,4.0,2,3,5.0,1
1,0,0,19.0,22.0,1,4,5,4,3,4.0,1,4,4.0,1
0,0,0,3.0,0.0,1,1,4,4,4,3.0,1,4,3.0,0
1,0,0,0.0,0.0,5,2,3,1,1,2.0,1,2,3.5305437342478205,0
1,0,0,0.0,0.0,0,4,5,3,3,4.0,0,4,3.0,1
0,0,0,0.0,44.0,2,5,4,4,4,4.0,2,4,4.0,1
1,0,0,0.0,0.0,2,4,5,5,2,4.0,2,4,4.0,1
0,0,0,0.0,0.0,2,4,3,3,3,4.0,2,3,3.0,0
1,0,0,0.0,6.0,3,4,5,3,3,4.0,3,4,5.0,1
1,0,0,66.0,57.0,3,4,5,5,5,4.0,3,4,4.0,1
0,0,0,11.0,7.0,2,4,1,1,1,4.0,2,1,5.0,0
1,0,0,0.0,0.0,2,5,4,4,4,5.0,2,4,5.0,1
0,0,0,0.0,0.0,1,4,4,4,4,4.0,1,4,4.0,0
